id,day,pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,sunshine,winddirection,windspeed,rainfall
1377,283,1012.2,27.6,25.8,24.5,22.3,79.0,81.0,2.3,70.0,21.3,1
1898,74,1015.9,23.3,21.1,20.5,17.3,96.0,88.0,0.1,80.0,7.9,1
820,91,1012.0,28.2,25.3,23.7,23.2,89.0,90.0,2.5,40.0,8.1,1
252,253,1013.0,31.1,28.9,25.8,20.6,75.0,54.0,10.0,60.0,14.5,0
216,217,1007.5,30.8,27.2,25.5,23.2,75.0,78.0,3.5,90.0,13.9,1
1008,279,1012.5,27.8,25.8,23.4,20.6,76.0,47.0,7.6,30.0,9.0,0
632,268,1013.2,29.8,25.1,23.1,20.6,74.0,20.0,8.6,70.0,20.5,0
382,18,1023.2,17.6,13.7,9.4,11.0,79.0,88.0,0.0,20.0,20.4,1
297,298,1014.7,28.4,25.5,24.0,23.4,89.0,84.0,3.1,60.0,19.8,1
1327,233,1008.5,30.7,28.8,25.8,23.0,79.0,84.0,2.5,50.0,11.3,1
1577,118,1008.9,30.1,28.0,26.0,25.3,89.0,88.0,0.3,110.0,9.4,1
327,328,1017.1,24.5,18.4,17.2,16.0,65.0,60.0,6.8,60.0,35.3,0
958,229,1012.2,31.9,28.0,26.7,25.3,81.0,77.0,4.6,40.0,22.5,1
999,270,1017.4,26.8,24.5,24.4,22.1,94.0,88.0,1.2,230.0,40.4,1
262,263,1010.5,27.8,25.8,24.3,21.2,73.0,47.0,6.8,70.0,21.9,1
1187,93,1013.3,25.3,23.1,21.0,21.4,89.0,88.0,1.5,80.0,28.0,1
2001,177,1009.6,31.2,28.9,26.3,25.4,87.0,85.0,2.4,200.0,22.3,1
760,31,1017.5,22.7,21.5,20.1,20.8,93.0,88.0,0.0,20.0,35.8,1
1677,218,1008.5,32.0,29.8,28.1,25.3,81.0,78.0,6.7,300.0,21.9,1
393,29,1017.8,24.9,20.9,19.6,18.9,82.0,83.0,2.2,50.0,17.5,0
1404,22,1014.2,21.3,20.5,20.5,19.9,91.0,88.0,0.0,70.0,46.3,1
316,317,1018.6,26.7,24.8,22.1,21.4,92.0,90.0,0.2,40.0,19.2,1
611,247,1011.5,32.2,28.3,26.3,23.2,72.0,28.0,4.9,80.0,16.9,0
1514,55,1025.9,18.6,16.6,15.6,13.7,78.0,88.0,0.0,40.0,24.4,0
579,215,1007.5,33.4,30.7,27.3,26.1,79.0,83.0,2.8,220.0,23.9,1
237,238,1013.0,30.4,28.7,26.4,25.3,83.0,79.0,2.0,220.0,29.8,1
1084,355,1020.6,24.4,22.2,20.6,19.4,74.0,82.0,6.3,70.0,38.3,1
1632,173,1003.5,29.7,27.8,26.0,25.9,86.0,88.0,0.0,230.0,13.1,1
1813,354,1016.7,22.9,20.3,19.1,17.6,85.0,89.0,0.6,40.0,22.2,1
1885,61,1012.2,20.4,17.8,16.9,16.1,90.0,90.0,2.1,60.0,39.7,1
1992,168,1008.8,31.1,28.6,27.7,25.9,81.0,81.0,2.2,200.0,32.4,1
692,328,1018.2,22.2,20.9,18.0,18.7,81.0,78.0,2.2,60.0,10.3,1
1429,335,1024.3,21.3,19.4,19.4,13.9,91.0,87.0,0.4,50.0,24.4,1
1236,142,1008.1,32.8,29.0,27.4,26.6,82.0,88.0,0.2,220.0,38.3,1
1476,17,1020.8,16.2,13.1,10.6,1.1,77.0,60.0,10.2,20.0,30.3,0
1400,266,1017.1,28.4,25.4,23.7,22.1,79.0,83.0,3.5,80.0,41.3,1
1892,68,1016.8,23.1,18.4,17.2,20.5,68.0,19.0,10.2,40.0,24.8,0
896,167,1010.3,31.3,28.6,26.4,25.3,93.0,84.0,1.8,220.0,14.8,1
1509,50,1017.8,17.4,16.0,15.0,15.5,86.0,79.0,0.1,60.0,12.5,1
116,117,1012.2,25.8,23.7,22.4,22.3,89.0,81.0,1.2,80.0,39.5,1
1612,153,1009.5,33.7,30.7,26.8,24.3,74.0,72.0,7.7,210.0,15.9,0
1528,69,1023.8,17.2,14.8,11.7,8.4,69.0,22.0,9.0,20.0,12.5,0
405,41,1020.8,19.6,17.3,15.7,10.5,87.0,88.0,2.4,30.0,40.8,1
1464,5,1027.1,10.8,7.4,8.1,2.5,61.0,95.0,0.1,20.0,24.0,1
1634,175,1009.4,31.2,28.4,26.5,25.8,85.0,88.0,0.7,220.0,18.6,1
1014,285,1017.1,27.7,25.5,24.0,21.4,75.0,78.0,7.6,70.0,17.3,1
2072,248,1013.0,30.2,28.1,26.2,24.1,80.0,70.0,6.2,210.0,14.8,0
169,170,1006.3,29.1,27.9,26.6,25.8,89.0,88.0,0.5,230.0,20.9,1
1666,207,1011.1,31.5,28.9,26.7,25.7,89.0,81.0,2.5,100.0,24.4,1
2052,228,1012.0,28.1,25.9,24.5,23.3,78.0,83.0,2.5,80.0,19.4,1
992,263,1005.7,28.2,25.5,23.4,20.6,84.0,89.0,2.0,20.0,23.4,1
1126,32,1017.6,23.9,21.1,19.9,19.0,89.0,88.0,0.2,80.0,14.5,1
798,69,1012.7,23.5,21.5,19.8,18.8,91.0,88.0,0.0,50.0,23.9,1
2095,271,1012.4,27.0,24.8,22.3,21.9,85.0,85.0,2.7,70.0,39.7,1
291,292,1017.1,26.0,24.9,22.3,22.2,81.0,84.0,2.4,70.0,12.0,1
1930,106,1011.6,30.1,26.8,22.8,23.2,87.0,82.0,2.2,100.0,16.5,1
1145,51,1013.9,18.6,17.1,16.4,13.8,95.0,96.0,1.1,70.0,33.5,1
1825,1,1013.4,16.2,15.2,13.9,15.9,86.0,88.0,0.0,20.0,43.1,1
1556,97,1013.4,27.7,25.8,24.5,23.1,85.0,88.0,0.6,70.0,7.3,1
867,138,1008.1,32.8,30.3,28.7,25.3,79.0,78.0,9.3,230.0,11.3,1
355,356,1020.6,18.7,17.3,16.5,15.0,75.0,81.0,1.5,60.0,25.9,0
220,221,1007.8,32.9,29.6,26.5,25.8,89.0,88.0,1.1,220.0,13.2,1
2137,313,1014.8,21.3,20.4,18.0,18.4,86.0,84.0,0.2,80.0,26.5,1
102,103,1013.4,30.2,26.8,24.8,23.4,85.0,78.0,2.1,70.0,24.9,1
753,24,1014.6,23.8,19.4,17.2,16.8,63.0,81.0,2.4,10.0,39.5,0
849,120,1013.4,27.6,24.8,22.8,22.5,93.0,85.0,3.9,20.0,9.2,0
245,246,1008.1,31.1,28.1,26.2,24.5,79.0,62.0,7.7,60.0,12.5,0
1033,304,1015.3,26.0,24.9,23.1,23.2,90.0,83.0,3.5,80.0,24.9,1
1662,203,1010.9,31.7,28.4,26.0,25.4,84.0,84.0,2.2,40.0,17.2,0
2178,354,1016.4,22.9,20.5,19.7,17.3,79.0,81.0,2.0,50.0,25.9,1
246,247,1007.1,31.6,29.4,26.0,25.8,84.0,82.0,7.6,160.0,16.5,1
1695,236,1011.0,28.3,27.2,25.9,22.5,75.0,32.0,8.5,20.0,5.7,0
23,24,1013.0,24.8,19.9,17.1,18.1,90.0,92.0,0.0,70.0,30.4,1
2022,198,1005.8,33.4,30.2,28.1,24.3,80.0,78.0,4.3,220.0,20.8,1
1303,209,1007.4,33.7,30.2,27.0,26.1,89.0,87.0,0.6,230.0,11.0,1
941,212,1010.3,31.1,28.9,26.7,26.0,86.0,83.0,6.4,150.0,26.4,1
699,335,1020.8,17.7,16.1,14.6,12.9,79.0,81.0,1.1,60.0,29.8,0
230,231,1011.4,30.2,27.8,26.5,23.1,76.0,54.0,10.0,50.0,13.3,0
1215,121,1005.9,28.7,28.4,26.5,24.4,81.0,82.0,0.4,220.0,15.2,1
80,81,1016.8,26.5,24.8,23.3,22.1,83.0,81.0,1.2,80.0,24.4,1
565,201,1007.8,36.0,30.0,28.1,25.9,79.0,78.0,10.6,200.0,12.0,1
641,277,1016.7,26.9,24.8,23.5,22.4,83.0,81.0,0.3,80.0,22.2,1
1858,34,1014.7,24.3,22.2,20.7,16.9,79.0,85.0,2.4,20.0,25.0,1
170,171,1003.8,33.1,30.1,27.1,26.1,80.0,83.0,0.5,220.0,27.9,1
1302,208,1008.3,30.8,27.0,25.8,24.2,84.0,85.0,2.4,210.0,13.1,1
1314,220,1001.4,32.7,29.7,27.3,25.1,78.0,67.0,5.4,220.0,11.7,1
1968,144,1006.1,32.6,30.0,27.6,25.4,74.0,48.0,10.9,80.0,7.4,0
15,16,1024.3,15.3,12.9,10.0,11.2,79.0,91.0,0.3,20.0,20.0,1
1280,186,1007.8,31.4,30.6,28.9,24.8,78.0,58.0,10.3,220.0,15.1,0
642,278,1014.9,26.9,25.4,24.8,21.6,79.0,77.0,5.9,160.0,22.2,1
2184,360,1015.8,20.9,18.8,17.6,17.7,78.0,88.0,0.0,20.0,30.6,1
1086,357,1019.7,23.0,19.9,17.2,16.8,79.0,89.0,2.9,20.0,15.1,1
623,259,1005.9,29.2,27.3,24.5,25.0,93.0,94.0,0.0,220.0,28.0,1
56,57,1012.0,20.9,20.9,19.1,14.9,86.0,80.0,1.6,60.0,13.8,0
265,266,1016.4,28.7,25.6,20.5,24.7,84.0,88.0,3.1,80.0,37.9,1
1936,112,1008.1,28.8,25.7,24.8,23.1,89.0,88.0,1.6,240.0,15.8,1
1796,337,1020.9,18.8,16.1,14.7,12.1,75.0,81.0,1.6,30.0,13.8,1
7,8,1019.7,15.8,13.6,12.7,11.8,96.0,100.0,0.0,50.0,52.8,1
249,250,1007.6,30.6,27.4,26.4,25.3,78.0,47.0,10.0,220.0,9.2,0
966,237,1013.1,30.3,26.7,24.8,22.3,73.0,46.0,10.2,70.0,9.1,0
1765,306,1014.3,28.2,26.6,23.4,23.8,79.0,47.0,4.9,70.0,24.8,0
1833,9,1022.9,11.6,11.3,10.9,8.4,59.0,86.0,0.0,30.0,28.6,1
718,354,1016.4,22.3,18.2,17.4,15.5,95.0,88.0,0.0,40.0,28.4,1
1497,38,1020.2,21.2,18.9,17.2,15.0,74.0,35.0,9.8,30.0,18.6,0
1905,81,1015.2,25.3,24.8,23.1,23.2,92.0,85.0,0.3,190.0,20.5,1
1496,37,1024.9,17.3,15.2,14.6,11.5,79.0,46.0,5.0,70.0,39.5,1
886,157,1008.8,32.9,30.9,28.2,23.9,78.0,72.0,4.1,180.0,30.2,1
224,225,1010.7,29.6,26.9,24.5,24.1,87.0,84.0,6.0,220.0,9.1,1
1854,30,1021.3,25.5,20.6,19.1,12.3,70.0,38.0,9.6,20.0,11.3,0
395,31,1014.8,21.4,19.3,17.1,17.2,91.0,80.0,0.6,20.0,23.5,1
223,224,1005.9,31.8,28.8,26.7,25.0,79.0,67.0,6.7,240.0,7.3,1
360,361,1014.3,18.3,17.3,16.3,15.9,93.0,91.0,0.2,50.0,26.9,1
417,53,1016.0,21.2,19.9,17.1,16.3,93.0,96.0,0.0,50.0,28.9,1
853,124,1007.9,30.7,28.1,26.2,24.1,81.0,73.0,6.3,230.0,16.1,0
306,307,1014.4,27.9,25.4,23.4,21.6,86.0,88.0,0.6,70.0,14.7,1
605,241,1009.6,32.0,29.4,27.0,25.8,72.0,46.0,11.0,200.0,27.3,0
4,5,1021.8,21.3,18.4,15.2,9.6,52.0,45.0,3.6,40.0,24.8,0
42,43,1013.1,21.4,20.9,19.4,17.8,83.0,88.0,0.0,30.0,20.8,1
1315,221,1006.8,30.5,27.0,25.2,25.2,86.0,87.0,0.4,230.0,22.3,1
693,329,1017.0,22.9,20.6,18.3,16.6,77.0,78.0,0.4,60.0,23.7,1
2139,315,1015.7,23.2,20.6,19.6,18.1,91.0,85.0,0.0,40.0,20.0,1
465,101,1012.5,28.7,25.8,24.0,22.0,76.0,81.0,3.9,80.0,12.8,1
794,65,1021.8,21.9,19.2,17.4,15.7,82.0,82.0,3.1,50.0,21.4,1
244,245,1007.9,30.8,28.6,26.3,25.3,87.0,87.0,4.1,230.0,25.9,0
553,189,1008.5,32.8,29.2,26.4,25.4,84.0,83.0,8.1,230.0,15.4,0
523,159,1009.8,30.0,27.9,26.4,26.7,87.0,83.0,2.6,220.0,38.0,1
356,357,1017.9,22.3,18.8,16.6,17.7,84.0,84.0,5.2,20.0,15.1,1
1696,237,1008.8,31.2,28.1,26.9,25.8,86.0,83.0,2.5,220.0,38.0,1
299,300,1016.1,29.7,26.3,24.1,23.1,86.0,70.0,5.0,70.0,16.0,1
68,69,1015.0,17.8,16.0,16.9,16.6,90.0,51.0,9.5,60.0,24.9,0
2155,331,1020.4,17.4,15.2,14.0,-0.3,45.0,17.0,8.5,50.0,15.4,0
467,103,1012.4,26.2,25.5,24.0,21.4,82.0,85.0,2.2,80.0,33.0,1
1095,1,1017.8,16.9,15.9,14.6,15.0,90.0,100.0,0.0,40.0,24.2,1
1323,229,1009.2,28.1,26.4,25.3,24.7,81.0,84.0,1.4,190.0,21.5,1
830,101,1012.2,26.6,24.9,22.0,22.1,84.0,88.0,1.0,80.0,9.1,1
1307,213,1008.2,30.6,28.4,26.3,25.3,81.0,82.0,2.8,220.0,25.5,1
439,75,1017.5,20.6,19.5,18.6,18.6,87.0,75.0,3.9,30.0,20.0,0
834,105,1016.0,28.4,26.8,24.8,25.0,87.0,88.0,1.5,70.0,26.4,1
1606,147,1006.8,32.8,30.0,28.1,24.0,76.0,48.0,7.8,10.0,11.3,1
1568,109,1010.5,30.8,28.1,25.0,25.0,81.0,86.0,2.1,90.0,14.3,1
1020,291,1012.2,28.9,23.8,20.2,21.4,85.0,84.0,0.7,40.0,40.4,1
1378,284,1019.3,27.5,24.5,22.3,16.8,73.0,49.0,9.3,10.0,21.9,0
2080,256,1007.3,31.2,28.0,26.2,25.0,86.0,83.0,0.9,230.0,52.8,1
518,154,1007.8,34.0,30.1,28.1,25.9,78.0,55.0,10.2,200.0,9.1,1
917,188,1008.5,30.2,28.7,26.2,26.4,84.0,87.0,4.3,220.0,9.1,1
1024,295,1014.6,28.6,25.5,23.8,21.3,85.0,85.0,2.2,70.0,19.8,1
862,133,1009.5,33.0,30.1,27.1,25.9,75.0,69.0,10.0,220.0,19.6,0
1558,99,1007.8,28.5,26.2,24.3,23.8,87.0,69.0,5.0,70.0,15.1,0
1293,199,1003.4,33.2,30.6,28.0,24.4,74.0,47.0,10.0,60.0,14.8,0
2083,259,1006.8,30.9,27.6,25.4,26.0,97.0,88.0,0.5,130.0,30.0,1
1218,124,1013.0,28.7,26.9,24.8,22.0,81.0,61.0,7.2,50.0,7.4,1
537,173,1008.1,31.0,28.6,27.8,26.2,92.0,86.0,0.3,160.0,12.5,1
698,334,1021.2,17.4,15.2,14.1,13.6,84.0,83.0,3.3,40.0,30.6,1
2044,220,1008.5,31.2,28.4,26.9,25.0,89.0,88.0,1.0,180.0,11.7,1
1127,33,1013.1,22.9,20.7,19.2,19.9,95.0,95.0,0.0,30.0,22.6,1
214,215,1007.9,31.2,28.1,26.9,25.8,82.0,84.0,2.2,220.0,24.5,1
2063,239,1011.4,31.9,28.7,26.8,24.5,81.0,69.0,5.5,70.0,29.3,1
1908,84,1011.6,26.0,24.3,23.1,22.6,93.0,86.0,0.1,70.0,18.1,1
577,213,1005.6,31.7,29.8,26.8,26.0,80.0,80.0,0.9,130.0,24.8,1
1441,347,1024.3,17.4,17.3,16.3,15.3,89.0,88.0,0.0,40.0,28.8,1
403,39,1015.3,21.9,20.2,19.4,17.8,78.0,83.0,0.0,40.0,20.0,0
1882,58,1012.2,24.8,21.6,19.6,19.1,87.0,88.0,0.6,50.0,16.4,1
1615,156,1006.5,34.8,30.0,26.3,24.3,60.0,38.0,11.4,220.0,9.2,0
1584,125,1011.2,28.0,25.4,24.0,23.0,86.0,82.0,1.1,80.0,7.9,1
533,169,1005.4,30.6,27.5,26.4,25.9,89.0,88.0,2.3,240.0,15.2,1
1216,122,1008.4,30.8,27.6,25.8,24.2,81.0,88.0,0.4,210.0,13.0,1
49,50,1023.6,18.8,16.0,14.8,12.4,72.0,40.0,9.5,20.0,9.8,1
1548,89,1010.6,25.2,24.3,24.4,21.6,95.0,86.0,0.0,50.0,17.3,1
1915,91,1012.3,27.3,25.1,23.4,22.6,89.0,83.0,6.0,90.0,32.2,1
665,301,1018.1,25.9,24.7,23.3,21.4,86.0,80.0,3.9,70.0,16.5,0
39,40,1018.9,21.9,19.3,17.2,16.9,79.0,90.0,0.0,50.0,28.8,1
347,348,1018.0,17.5,16.3,15.3,14.6,92.0,85.0,1.3,40.0,11.8,0
2079,255,1008.1,31.7,28.1,26.8,24.9,81.0,88.0,0.4,40.0,13.6,1
1512,53,1019.9,21.3,19.5,18.4,18.1,81.0,84.0,0.5,50.0,20.0,1
1993,169,1002.5,33.7,30.1,29.1,26.7,82.0,69.0,6.0,220.0,22.9,1
1064,335,1022.8,16.7,14.6,12.4,11.0,70.0,46.0,8.3,20.0,19.0,0
742,13,1016.8,15.8,15.3,14.6,13.3,79.0,94.0,0.0,70.0,39.5,1
595,231,1008.1,34.0,30.4,28.0,25.5,82.0,80.0,4.3,220.0,28.5,1
